,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
8602,1614260747.04,0.5427302884465804,0.23542091702656096,-0.7771637289874405,0.1455024011077648,0.4886222465756781,-0.8679610150446262,overhang,0.055279747700548096,0.001344080255717544,-6.135528343469878,-4.11285737512768,-8.573788858554037,7.6004544911708285,2,1
8648,1614260747.96,0.5362954151270332,0.2561564080748851,-0.8155224440970286,0.07027750019143501,0.5959690026163714,-0.9019580492346304,overhang,1.5066415630426913,0.9756636591253774,-12.495112132781081,1.0617410743028088,-9.890635773337664,10.723136672127415,3,3
8694,1614260748.88,0.6437394990028704,0.2374435486605223,-0.7184584955493594,0.12300502275018935,0.48988986350204927,-0.8553097683429343,overhang,0.5217165235310129,1.1116054298391862,-4.441425361204418,-11.794206188650403,-9.36619164113566,-7.427245172810018,1,2
8740,1614260749.8,0.5518108458783642,0.20305730597502494,-0.7164513704405766,0.09334061705853666,0.5275754491445203,-0.8856476925628383,overhang,1.5342717917084419,0.2609099315789463,-6.794109335197548,0.9225403733009641,-16.911224184574657,-10.653360573793595,0,1
8786,1614260750.72,0.5303927445499672,0.1734394512508516,-0.8858552413896217,0.07585294932735553,0.3986688809479934,-0.8196575960771854,overhang,0.47121411678457015,1.315583589416375,-4.471654853542944,0.7232115251160565,-9.865068239069096,4.848883725623199,1,0
8832,1614260751.64,0.8291474471571421,0.15359800427706227,-0.6827874792835964,0.0691869811382574,0.2605846047518752,-0.8399182360774982,overhang,0.6891571934478669,0.871102693092637,-0.7472612740761102,3.3465188731325113,-8.979817453941475,4.256782542410747,2,1
8878,1614260752.56,0.8293035529358356,0.35454142793066806,-0.38670860764099957,-0.02814309886823218,0.7298737568604352,-0.702749603450883,overhang,0.307431976808554,0.24534860196124084,-7.787625234167633,-1.7367052141703638,-7.260481200974577,9.511597033927732,2,2
8924,1614260753.48,0.7839972155910708,0.4683402016058211,-0.4021694644414787,0.03338912941420078,0.9070957010339454,-0.47723308027726546,overhang,0.0006076913668703011,0.0505222582442238,-14.071538317202016,2.7546288722730616,-13.62186226550218,3.5473292727506305,0,2
8970,1614260754.4,1.2078102774974986,-1.0312193818646103,-0.37718392250945787,-0.031418417831313744,0.9745445430380816,-0.48220053903282933,overhang,2.1420464836951525,0.40573560063846187,2.2254966809037784,0.6403235995333292,-22.44462381415361,7.5581488860493575,2,0
9016,1614260755.32,0.5348332540917385,0.1863325720291781,-0.7747714546999687,0.09480706654196151,0.6087001456753165,-0.9329870821832039,overhang,0.6971339145500621,0.4899889753518297,-11.108281513315763,11.962959739521661,-16.15614361392114,12.610537833783269,3,1
9062,1614260756.24,0.09788998691812728,0.40631496666978467,-0.8490642439844062,0.3102016538747667,0.35581566564165107,-0.8506775777559566,overhang,0.059135664495869975,0.27316594021793184,-15.362424801241612,1.7118850872506437,-14.985996661440634,18.142769547209568,0,3
9108,1614260757.16,0.34308154095381527,-0.07398190765452305,-0.8467431552766415,0.4122862369029319,1.2206379403436582,-0.4815611249613148,overhang,0.701254123494752,0.5044535390268037,-9.855609544777305,-2.8009517834442867,-13.8953902410416,-2.4118974448435733,2,0
9154,1614260758.08,0.36936063933603924,0.21637374937912157,0.4074376016089823,0.6306991177655689,0.4269894087652409,-0.07408346023554156,overhang,0.9484752197410031,0.24646718695627737,-13.39713543270651,-1.1032711606222616,-9.601375042197745,1.9209738755050028,1,2
9200,1614260759.0,0.19978470545383256,0.11476788647593004,-0.44411078914690044,0.8808773138027896,-0.1775251270553331,0.7300788811050889,overhang,2.1807852553487614,0.6821328841248633,-10.329998979739695,18.563442834431832,-6.60950301573137,0.9994347039212226,3,2
9246,1614260759.92,1.2851506270825837,1.089865982833715,-0.05558799137455617,0.8262884696042269,-0.37857988976861895,0.5976978558033124,overhang,0.21775074017924712,0.7054295684078522,-8.744123358048551,-9.136880687457234,-8.484952351671549,5.526536049876523,0,3
9292,1614260760.84,0.7414228382263266,0.424552454768415,0.5098029665646302,0.6988215723794217,-0.2879078707317765,0.5762387888298094,overhang,0.1165684497933949,0.6044498123563532,6.503026902981429,12.921479229201363,-8.97113250084076,-4.794289817725737,2,0
9338,1614260761.76,0.34401118751418186,0.5227231787176625,0.7352381492805029,0.67039132323162,-0.2864872017647218,0.6562409901963528,overhang,0.07974375784770892,1.03232514721126,-7.698920024808908,7.64333325509175,2.6325160814342263,10.754716537606509,2,2
9384,1614260762.68,-0.1704168545980791,0.1515081105356133,0.474761216855049,0.5085983995154921,-0.039487154962758154,0.8381356791048576,overhang,0.3786039854132584,0.6900985757324939,-18.848206705601296,1.9090735627106072,-5.096682086121078,20.867059669122646,1,3
9430,1614260763.6,0.49510745353581376,0.4339613404591982,0.8697334540982181,0.6123117856676706,-0.0035880923079573274,0.7935709542359017,overhang,1.556418398651627,0.27758063057432086,-12.30692489475599,6.150395922957484,-11.318723308352032,0.5619453488632296,0,0
9476,1614260764.52,0.34297733551984033,0.585917493792454,0.8063539226315208,0.37663252852466433,-0.010978221047203458,0.9328678987652606,overhang,1.5951195146848014,0.30554346295735696,-4.059261725640795,20.801713364027695,-7.013539683936403,4.532175444054786,3,1
9522,1614260765.44,0.2806140439903306,0.6863204593571871,0.6235605293302668,-0.012913445217347951,-0.13279170367402568,0.6482337342900606,overhang,1.1335552906991404,0.40207075854363644,-14.122890796573152,4.61685956438724,-2.5766432515830244,20.91114779413648,3,3
9568,1614260766.36,0.36601266239002483,0.6907030943723773,0.5710208565105351,0.3813161499221425,-0.06846301594472101,0.8820069330971865,overhang,0.7032993153128599,0.29815226826265934,-13.958004460022334,-3.7279115724236043,-12.00313787183006,7.955931866558295,1,2
9614,1614260767.28,0.16527980702079118,-0.2441415498094652,0.2936797389070357,0.761344323923705,-0.08969803827548396,0.6760652198021897,overhang,1.1856283390209836,1.3657438848180914,-16.937414123501856,8.387654983156501,-12.403132058725959,0.21072327938090663,1,1
9660,1614260768.2,0.4082970094935028,0.19404333351496525,0.8654259170735477,0.5323044281915206,0.013898854500813723,0.7895772948223246,overhang,0.42488842154464196,0.20715395363494887,-15.482220893429982,9.943565055527442,-12.212335832512409,8.910887717069354,3,2
9706,1614260769.12,0.47817846977071,0.3640495959446441,0.8694831845522043,0.05492273760030576,-0.00661673921128361,0.44956466424884417,overhang,0.06409365859542689,0.3166920399055594,-13.460651138396202,-2.5884861993432047,-15.19096267414145,10.971106622670796,0,0
9752,1614260770.04,0.6801895795779418,0.3484765265119418,0.6891001306481788,0.44119819613376443,0.16287324647940823,0.8786936928141457,overhang,0.3274483583990499,0.29202909336708816,-7.5375783235214,-8.664329064674241,-13.969565718437792,6.107521333551615,2,0
9798,1614260770.96,0.45831424063813003,-0.25455881253074886,0.7022555771379434,0.4537094248140898,0.1692074146056195,1.004168026004572,overhang,0.9050503483688604,0.28482514765144507,-9.694105720734441,-6.40397497967891,-7.3005831542574855,-0.6870432504802215,0,2
9844,1614260771.88,0.31552520723321686,-0.06660750785865395,0.9726829898251061,0.21571030001937003,0.42868940968286984,1.050701865513507,overhang,0.3703949998758524,0.904174442207574,-7.034309189369411,-1.933603154625736,-10.898037207859865,-3.336590483877938,3,0
9890,1614260772.8,0.5214552368730835,-0.06330732718490546,0.9317481230908647,0.4485329472422761,0.5151471401863574,0.7519700803111716,overhang,0.48035019136796603,0.2995768515814369,-5.689677759109026,-5.362446620001114,-7.76513729002103,4.449445416877416,0,3
9936,1614260773.72,0.4653323034047344,-0.10794865101308528,0.9015332681253231,0.5965418459156129,0.5603400516877798,0.5437781593335451,overhang,0.4468909291171802,0.3731182432347063,-5.401133487942788,-4.165289388070443,-8.622819503162864,-2.680027048463053,1,2
9982,1614260774.64,0.21395141730542847,1.6441501165020094,0.028550294629108994,-0.024232606610355863,-0.2078940918431848,0.4471598951956374,overhang,0.6295464633465042,0.7893625680241084,-12.76159641054523,-3.023677764451156,-8.162128149958448,-4.656828636716343,1,1
10028,1614260775.56,0.30103501553763207,0.5593279398037049,0.42373716836895664,0.45321846780912023,0.008062988391721608,0.9084918747343899,overhang,0.45086421770800117,0.5783582282525629,-8.984249210988086,-0.7133526162144186,-10.817344835330754,8.300583143859743,3,0
10074,1614260776.48,0.3976886991631872,-0.0258195080013868,0.5088194440047907,0.534278969648569,0.05596339205071903,0.8749514952233955,overhang,0.681262654728107,0.29553708726594907,-7.628159288978783,-3.002544733800983,-5.354001203685004,3.2442701814899833,2,1
10120,1614260777.4,0.78003701136066,-0.14788105271958127,0.7285475451793051,0.5746264603323596,0.09879738005346676,0.8604106670633922,overhang,0.07830635478500418,0.5007032118302226,-5.846935335447596,-6.451021086084101,-3.4762487284223917,6.436128812120858,1,2
10166,1614260778.32,0.25826907457928777,0.08681147636343982,0.8756529979451417,0.5597131901872496,0.1734802227909057,0.8220888732164771,overhang,0.8849579222499515,0.2783277833710821,-9.849016260820823,3.8494635012435086,-6.038348552957541,4.787821833006245,3,0
10212,1614260779.24,0.4458314290649106,0.41471134237775054,0.8399698034061298,0.46114102967201986,0.013974610279042498,0.8977723059797315,overhang,1.3762366638155095,0.11421624043999272,-8.891646413319652,-2.0227528649479893,-4.332808411288001,7.85869354036344,3,2
10258,1614260780.16,0.36971669233650045,0.5748961540519609,0.7435092765744777,0.3306508393813129,-0.005882510389796179,1.0441373585583877,overhang,0.5829265728145178,1.269444503200215,-9.887584425611186,-6.733738005284804,-5.532216363240483,8.665393177123976,1,2
10304,1614260781.08,0.4120650563990705,0.4619649019757107,0.7337943933025892,0.4130320113916228,0.10737494694364508,0.890425054408034,overhang,2.117501314453517,0.07652465411560241,-8.243534879087958,7.992673278765126,-11.316714555126559,4.646191969079881,3,1
10350,1614260782.0,0.9415587587340323,-0.10335082995394883,1.5302943398778701,0.3449374879586371,0.20676976337442105,0.887647155391763,overhang,1.005183820299748,0.020723945308620113,-6.943226713626752,-5.208924536731676,-7.621115733726457,14.193601262662877,0,3
10396,1614260782.92,0.7083304043014748,-0.05796593377381688,1.0453829994833783,0.5510532600246917,0.1474211060525006,0.8408791134713753,overhang,0.8257236462769844,0.7889707449187411,-7.519251055677884,-7.060166171109163,-11.322833675664768,2.1482503443496563,2,2
10442,1614260783.84,0.66215071182537,0.0788531821273493,0.7441295183948295,0.3802413387197001,-0.09980534490956615,0.3067905543575571,overhang,0.12731561335708572,1.1090941245502488,-14.295148041336759,-2.8041075723069717,-12.473462183255702,-3.0873741571586066,1,1
10488,1614260784.76,0.7242100941579451,0.06513677655397869,0.73647519970694,0.4872303205021268,0.24077836724571322,0.38546654382703255,overhang,0.9316480724459103,0.1624471643354882,-10.4558279841179,8.46676934975847,-6.2705412711002575,15.95440028817729,3,2
10534,1614260785.68,0.6379252344153904,0.07803384519831684,0.79207299830599,0.576595821845582,1.6710219036606568,1.6758167716219,overhang,0.5915382791658033,5.047651281151065,-7.589020278119227,2.5595350024479844,-8.054860943314438,16.57868752985543,3,3
10580,1614260786.6,0.7100624883561776,0.3828451170999955,0.802552849309512,0.40356912763590214,0.19673229317126376,1.0040043312795564,overhang,0.5069270180907572,0.6784254805727052,-7.011653885442217,-2.5958869820822983,-6.6524074486981695,1.5358052908631477,0,1
10626,1614260787.52,0.5942062759191727,0.7239102505215406,0.38471420663477585,-0.016647278859586324,0.09072847582224024,0.5603468897737159,overhang,0.3213024632641779,0.290929200003783,-6.425765172952954,0.002071950118643251,-7.132545360152518,6.357939875926884,0,0
10672,1614260788.44,1.790255497778385,1.4250497864178568,0.3760894322106199,0.09244214427860988,-0.28666349722505685,0.9137635021252153,overhang,0.3780067800578505,0.6318850289531456,2.1042184427639947,-11.147825791481232,-8.8398145020842,6.517805250422606,2,1
10718,1614260789.36,-0.0008721300587609577,0.18277719158960712,1.0317060223302712,0.003250868460547735,-0.591055597131933,0.7699065264172386,overhang,0.8089750529724292,0.5780638397539865,-12.289648947694939,9.275356840500644,-6.356042598415458,11.017892662267746,2,2
10764,1614260790.28,0.30631052765313443,0.35315484577104994,0.8611563524197955,-0.13928557560244148,1.0579232333121171,0.3226929661655945,overhang,0.9929957330670385,1.3742787050768077,-15.766557387871352,13.662877298597717,-12.125530106239722,9.538396001232087,3,1
10810,1614260791.2,0.3291199719048528,0.5045322751007737,0.8023381717262211,-0.11833621221765821,1.0946131326664261,1.000913007117055,overhang,1.7112266776443876,2.088624249157127,-15.297319775083718,-1.7257742467417732,-20.926060419891925,17.4200527706065,1,0
10856,1614260792.12,0.2311586930314714,0.45370968118431987,0.8045906188113595,1.2478353661406114,0.6661011566076035,0.7219097464082981,overhang,0.032862108291443565,0.07948641186275135,-11.134157354397123,16.496943809515848,-11.519129415086326,8.814017435064757,2,1
10902,1614260793.04,0.12792345052865506,0.6341717748454384,0.7951854766155884,0.005400886630481392,-0.396665442422107,0.36819813077441294,overhang,0.5330439040487877,0.5082789075015693,-21.45855767661767,11.234746887474817,-0.9950084993040074,9.123576991795288,1,2
10948,1614260793.96,-0.9146291194452695,0.11494961819902418,1.0389686101094668,0.25485668722759963,-0.43843918820992983,0.8152003117843898,overhang,0.4926498885409854,0.3172389517959016,-15.07970167237227,91.33934312207796,-17.940988574302768,18.03744387813781,3,1
10994,1614260794.88,0.40554076083896523,0.24233944575261293,0.8780375007735921,0.2218756373402333,-0.16135494570608963,0.8976559082801427,overhang,0.6268465055563855,1.6547930092065957,-13.935935799408387,11.820417525107553,-4.6946096325124,82.2315762935049,0,3
11040,1614260795.8,0.12179778560612105,0.004574023783248407,1.0208120652352553,0.15249578976360093,0.41331812218439845,0.959620205142782,overhang,1.8519158169657144,0.7324754822647251,-6.21441322377651,8.342445670609342,-13.044575495445361,17.260104992548705,2,0
11086,1614260796.72,0.16039834310387674,0.17279764708678844,0.9861951693853169,0.10865909785028266,0.3334546506679126,0.8467639937961742,overhang,0.8364422394147226,0.05530093710186797,-15.800381563311205,19.803301541496033,2.233977966967145,4.165489202088661,0,2
11132,1614260797.64,0.13121657466466075,0.07913759993243477,1.0005675314399198,0.03728108842519829,0.5632308141033887,0.8387676265893637,overhang,0.7284497068472144,0.03492094634582418,27.35756680962624,38.684367217839736,-13.038708908128648,21.61970872428511,2,0
11178,1614260798.56,0.31739539001121714,-0.011721995862261428,0.9725258531658337,-0.06648614985546747,0.4470478248085841,0.7008275010653449,overhang,0.403648014289795,0.6149353996216298,-4.8633932782599985,1.8716367875724682,26.12085664927808,39.14970567576037,1,2
11224,1614260799.48,0.3074469254754698,0.03564492476674709,0.9502516414712919,-1.3545010262297688,-1.1689441139400474,0.3775924338382459,overhang,0.359364329234795,0.0064007245729410115,1.0985246508763753,14.612569369849137,-8.666506092223234,2.2859460371401648,3,0
11270,1614260800.4,0.4100378109368818,-0.0006560727822596076,0.9818481355415166,0.6115928289762063,0.22164555687255288,0.7251111044214534,overhang,0.4680785514909636,1.6016568135836438,-1.0700500037388636,7.077775727937993,-10.04257945903571,20.682813134697824,3,2
11316,1614260801.32,0.4575981527949797,0.14317132823233028,0.883402195855912,0.27761490133994343,0.7140852589764675,0.270494518231271,overhang,0.4123102125867748,0.050958542053194444,-2.4497132547073885,-4.511812907173688,-3.242166091197676,3.4031803071042637,0,3
11362,1614260802.24,0.3927076846418584,0.14140203718870592,0.8942579898077933,-0.4766897557177692,-0.008312505943422789,0.6422418107056637,overhang,1.233450437044532,0.4295330017583673,37.742037598659486,10.68350927184558,-5.069358706796976,-5.395398922355408,2,0
11408,1614260803.16,0.5142295718056966,0.33019028669552164,0.8131129595304977,0.064049475077181,-0.08381486771402023,0.9732473639183447,overhang,0.9931788933928456,0.05809072219481944,-114.75375530030988,4.236842704773212,25.381060481356602,15.43214194594037,0,2
11454,1614260804.08,1.233345865368663,1.2697295151040788,0.43466546389935545,0.1614884471942937,0.016204865391490023,0.9830763482353323,overhang,1.8740400205513383,0.2987443194432396,-9.25017454181047,-8.401883500154163,-5.656512032753935,7.854871520429834,2,2
11500,1614260805.0,-0.02675709353082092,-0.21952286201565044,1.0569659690654671,0.4624646879706238,0.24801889508325092,0.824300757511156,overhang,0.10406116729194316,0.2451730951909933,-59.28840916904096,48.28020782757504,-130.50212575520453,110.50918063476564,0,0
11546,1614260805.92,0.18747728603105415,-0.15992340485993184,1.009787698904295,0.39013390963243905,0.2540055973978795,0.9645044817146088,overhang,1.2994372707808508,0.6003634014802511,-8.294856996012006,7.492387304586867,-51.75109294852656,50.00275353478999,0,0
11592,1614260806.84,0.34759686681991764,-0.11954410402986484,0.9832981345763111,-0.6878403140806493,-0.6603034756316815,0.9923025399617589,overhang,0.8505122580893552,1.6278227853351803,-5.304757454241614,4.866317745008839,-7.775919034537491,4.654285536321895,3,1
11638,1614260807.76,0.25506920336449906,-0.03151016952472249,0.9981413957400362,-0.0023200769373370967,0.04704704338728242,1.0356384131636849,overhang,0.19978427285804432,0.023232637962898147,-0.1935957300960789,-16.993060825913844,-10.78835247700856,19.89208206272704,1,3
11684,1614260808.68,0.32264838923323663,0.22034334328267283,0.9762566387683752,0.10686741581256719,-0.02944942982755624,1.0085704715686314,overhang,1.58703632447892,1.1258215451920515,-7.503470978193324,-2.588206305093557,-1.3763374529039902,-15.294795461302243,2,1
11730,1614260809.6,1.2571283243739324,-0.18550356176889982,0.3751935723747846,0.2740195281022969,0.0804851012243634,0.9933089090294429,overhang,0.29397952455033727,0.6189040885969727,-2.55842443578236,-12.142956949490774,-9.16943152877794,0.7628226599673553,1,1
11776,1614260810.52,0.6743441609141921,-0.036691997790563154,0.8353182565543513,0.46283988208300353,-0.04655820690803378,0.8606491269101954,overhang,1.4685822100099442,0.2734421145366013,54.148861553176424,107.73066346721166,-8.807910187135207,1.1124009968267758,0,1
11822,1614260811.44,0.27249285630765374,0.281410334059847,0.9092426217138566,1.313466180217604,0.9215365604884067,0.8965511974639343,overhang,0.33054799559469783,0.6733043027634252,120.0832540059001,16.37279440385193,52.553762730855055,120.60429627893393,0,0
11868,1614260812.36,-0.05924027574643887,0.11208059542810232,0.8614120703463611,0.14419991111223546,-0.1955438076922276,0.8785174170688359,overhang,0.732988748260493,1.0468959871528334,122.12486909833605,19.655671418644953,127.06246899252027,8.075120792889058,2,2
11914,1614260813.28,0.20851665871125716,0.9495701214453336,-0.4766255633061912,-0.007914284637014388,-0.3489588815583006,0.8975536014871006,overhang,0.21634378061219667,0.9156384559979716,72.43416233372568,10.524064772774297,36.59015966565073,98.2402078010391,1,3
11960,1614260814.2,-0.27578925870936355,-0.008971740804254322,0.5184577810193606,0.0487517052063762,-0.41146540324624686,0.9220381127238719,overhang,0.14085235834977491,0.5772629528322886,39.412556015719865,90.15658380003235,74.77748537354984,16.904393307145323,3,1
12006,1614260815.12,0.27644280795739307,-0.20240607368831204,1.7601777263778078,0.06057001525566639,-0.3195229818907211,0.9274757226196433,overhang,3.092438803328419,0.30572478781021883,28.879227565768534,55.26193323361194,43.52739641987328,88.86659890095476,0,2
12052,1614260816.04,0.3164414609410153,-0.016424915221415533,0.933458758009085,0.16864781534553158,-0.3290194891082911,0.9550404199175588,overhang,0.6158647444027742,0.3612218035454591,116.2160239157866,13.120999714321906,11.124798133237839,59.22817023074316,2,2
12098,1614260816.96,0.09355057029665227,0.312783051665263,0.9123910197223469,0.5090010265312902,-0.2978736770266971,0.9370249800654431,overhang,0.17928428947295105,0.7511535631002654,1.7050531529457542,5.401550414684812,-61.48933406858878,33.734591256565764,2,0
12144,1614260817.88,0.14659324964062853,0.34992003712514586,0.9290559330231193,-0.2137943576052368,0.012474747351467223,0.6962500902207105,overhang,0.44571705606209877,0.37730421595534863,-8.846305897891884,5.22995290573519,6.31260962187686,2.1967292597830195,0,2
12190,1614260818.8,0.11034276979562518,0.32582602198322597,1.1190865482395616,-0.09113879839304041,-0.05904374646064285,0.9735356768610784,overhang,0.08246125839086788,0.46035430352754925,-6.7676355665491625,8.429366828696802,-11.219538335946359,7.6451178968048294,3,0
12236,1614260819.72,0.08648360218166996,0.3047368531406893,0.9215292901708314,0.038590801740981104,0.016342675181337377,0.9865482129775728,overhang,0.2711628571605427,0.8099240517973342,-8.74804328668401,4.453603875808001,-7.8186778212985395,8.84064538227504,1,2
12282,1614260820.64,0.4884739464166243,1.0261413562500377,1.1779433916478512,0.2416929520470463,-0.030782685120936144,1.0070496017239554,overhang,0.9148232927236284,0.007794868638167113,-11.575668368985227,64.98381357546505,-8.466946673002129,6.069934587585911,3,0
12328,1614260821.56,-0.09502413528729942,-0.024087261213894273,1.006165638639731,0.32160814183095376,0.17925653186136187,0.92246122427297,overhang,0.01956424224914385,0.15081498549396544,-4.700139350978359,9.161752823098013,99.26126924098955,-32.11678271053164,2,2
12374,1614260822.48,0.2652649873932638,-0.027472906714737608,1.0244715767853119,0.17027254422519555,0.2860172468016648,0.8892584800498433,overhang,0.25371784223546434,1.0192693563845412,-7.297146198251081,5.124848505917501,-0.746396767268128,12.503717857779588,1,2
12420,1614260823.4,0.5419301654410502,0.004825007376630242,0.8771689328740487,0.05544879590249959,0.5533955350692775,1.3146086479792942,overhang,0.6479556278246144,0.287397530349687,49.976066034009314,102.8593586189971,-9.01723897036923,4.556722399315017,3,1
12466,1614260824.32,-0.15193013310732145,0.4949034656439793,0.907163602627015,0.21376183738518295,-0.3286631917999019,0.8659791138439121,overhang,0.2003054665875113,0.0034052545704637083,-6.8431695027714134,11.036625254217716,50.694204344068275,107.03693747239502,2,2
12512,1614260825.24,0.17678292720829658,0.10113870036695406,1.0320703518461876,0.22397698005107938,-0.06674117586280444,0.9569549324764424,overhang,0.5399587103675176,0.0020970443865807624,-7.361249568955715,9.247077592419453,-35.11864566138197,1.658526290848581,1,0
12558,1614260826.16,0.2666660058668759,-0.0036057748879177653,1.007572029691526,0.2988161639989061,0.21784001458054705,0.9622841410013679,overhang,0.8103734557020125,0.09638884279613535,-25.5580370561042,59.808386042192495,-6.028916500536493,9.508419321713008,3,0
12604,1614260827.08,0.4155092986893946,-0.06793083669403505,1.0110517138035495,0.37349757840213177,0.26354172279024124,0.9428318083138231,overhang,0.10992734451460745,0.5354595647413846,-60.951924459139036,-94.43790279982241,88.17705437793576,13.640879828458392,1,2
12650,1614260828.0,0.45558494212286355,-0.0898521281616857,0.8983392832170127,0.4095679033410025,0.8869824602545525,1.179367948372486,overhang,0.598684978503198,1.2277929222911208,-91.63101045541434,94.39367755803222,-69.2961413422504,7.936959415887778,0,2
12696,1614260828.92,0.41768576466925006,-0.2332068024003767,0.9137917505556037,0.20684370395466517,0.5994836820420536,1.1699399685031917,overhang,0.7359858802302797,1.654868874277257,1.719734442942559,9.34550511158437,-119.28348205348303,-67.31918388168702,2,3
12742,1614260829.84,0.7928151964995936,-0.19518103858415367,0.9829304680442936,0.392489829505553,0.2705298478186796,0.8554923704732016,overhang,2.462635271044524,0.3660381702940968,-78.66186622344038,32.03888816617152,-144.5335878782562,-159.00527064251332,0,0
12788,1614260830.76,0.10303924224696658,-0.08949161967864477,0.37713708142883123,0.3199781135875462,0.31191399888944493,0.9230770002005648,overhang,0.1803871787462782,0.20271450961103832,-4.987181401278874,8.587340035099606,73.09227966177447,19.290982751934706,0,2
12834,1614260831.68,-0.06714325865664553,0.027392009628880897,0.9826936522408799,0.058815441408431875,0.7339288081835545,0.6861606010061243,overhang,0.28862777805091755,0.8728696673819553,29.7355130710267,0.3353758282047785,-3.1534794259581624,5.833777622993446,2,0
12880,1614260832.6,0.03347545301892479,0.025212156643629968,1.0432101704125016,-0.6783951450583892,0.5732631291839642,-0.35619766705261696,overhang,0.8374001679040359,3.121552254978618,-10.154125745144317,-53.00340004526193,37.40266644619075,40.38796689604999,1,3
12926,1614260833.52,0.19960507845023426,-0.0662495993380762,1.0069180504503863,-1.8380310909760706,2.4797530434660677,0.7196930274888805,overhang,1.1403564334585539,1.768023359632864,-0.6036597072218504,9.696701388805371,60.769364969404556,-31.51341738324459,2,2
12972,1614260834.44,0.17835106658584055,-0.09496313420265283,1.0101367121179476,-0.3973166192316496,0.22776123670772394,0.9712801618805077,overhang,0.02147975094747046,0.19694786198529812,-22.191167524239418,8.60009491151295,-12.169198384307435,17.83027514483412,1,2
13018,1614260835.36,0.19341219222209963,-0.11869821292580492,1.0154223998139975,0.7985500769472575,-0.09790287394636975,0.6325580147864882,overhang,0.4488239272082049,2.918791912756843,-5.905448315355022,99.98966808359646,-26.608717071472263,12.011145953044249,3,1
13064,1614260836.28,0.18281586273357045,-0.14349918669545997,0.9978118175782623,0.6484598596335825,-0.443886335953884,0.3686932120279487,overhang,0.3588144896070872,0.007136819418327495,-21.531530627310115,8.381360302380012,-1.2338321472008893,94.58891279183771,0,3
13110,1614260837.2,0.2082904659876045,-0.1332224031074097,1.0119719293681946,0.2522320154875798,0.2888388877413846,0.4440619507312785,overhang,0.966851824638884,0.007136819418327495,-8.317620792541131,7.378687509173501,-17.642154293141893,3.155763924046772,2,0
13156,1614260838.12,0.20971277487331916,-0.1345416603715547,1.0037436126360741,0.3172020656818208,0.5389834409675928,0.7629489465052217,overhang,0.5682997518790834,1.3048527546740827,-8.804431482112598,7.043779393896015,-9.075780156005857,4.789075958764571,2,2
13202,1614260839.04,0.06534680532598065,-0.013328441334702259,1.036497894259058,0.12392125616900644,0.011344603571827497,0.4504290328196982,overhang,0.8037883294632675,0.34443871535200715,-11.040264542259523,7.5433199715171675,-9.22062027034676,4.749568945267944,0,2
13248,1614260839.96,0.1432506278695066,-0.09552380769548138,1.0108532593487574,0.3737310344084014,-0.08521374218707954,0.9186091635941479,overhang,0.9002546893831286,0.4942791996850994,-9.770232022924738,6.9963537958774,-10.819623888915633,5.039403594387865,0,0
13294,1614260840.88,0.4261347227822811,0.015025720911298467,0.9690147938633156,0.5195420998840999,-0.14800636632965614,0.8755593354244074,overhang,0.04139204194335073,0.31973924164413203,-7.140232038127118,5.336352648133747,-7.778440071725184,4.237910110938502,2,0
13340,1614260841.8,0.6298254579869104,-0.0002418925586332065,0.8683699403726617,-0.11857490770070861,-0.7096999217969041,0.9296089076342131,overhang,0.38210986859992474,0.2832907560444736,-6.063918099722781,3.259751200111015,-5.741675304304303,3.813511922870147,0,2
13386,1614260842.72,0.6478701954318998,-0.4403949197631261,0.7523234424319196,0.5403128498646342,-0.24674619144019252,0.9195941545718291,overhang,1.4462921452797708,0.14134782403815296,-4.968471175850534,3.23601023391652,-9.678785442430804,8.997501065521998,0,0
13432,1614260843.64,0.14567201422681011,0.18867814842844854,0.7355322999139688,0.3513400552543841,0.06225303591855494,0.9237594963117797,overhang,1.5042840347319157,0.33266833020700226,-5.125945530462872,5.785419604430813,-5.503767238365138,3.5392595418138826,2,0
13478,1614260844.56,0.16194830574506713,-0.10762527759611332,1.0049460649313697,0.4164591011178009,-0.04417946722523153,0.9229746265842366,overhang,0.9866938718120296,0.5440802447329586,-9.079819963479576,7.350821819183352,-2.549103392222392,4.212526076120443,0,2
13524,1614260845.48,0.27064270921287176,-0.14660645224132832,0.9847138491038822,0.4378530312210631,0.43561577582017236,0.8576229170206295,overhang,0.30444199272315137,0.29373015183266665,-5.650848041117742,2.8967038759765584,-6.905679941594578,4.5494071690429925,2,1
13570,1614260846.4,0.36575890768224234,-0.2438376498035887,0.9408728287137738,-0.4911338305187938,0.736108484351355,-0.20208197842983472,overhang,0.14363980617702457,0.057012851508513436,-7.626162330623863,5.159772809966148,-5.555927071683301,7.359054585814584,1,3
13616,1614260847.32,0.426076217574172,-0.2292534975186981,0.9269626877858327,-0.5588794498736717,2.450399604450802,1.1414738612347433,overhang,0.027169669304716842,0.22070040477060385,-7.118052782309622,5.0292408466260605,-17.042397586855966,6.913835131694681,2,1
